YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2014,08093CSTLGRTES1,SPMT-EAGLE POINT TANK FARM,RT 130 & I-295 S,WESTVILLE,GLOUCESTER,NJ,8093,,,39.8718,-75.1558,NO,,,,,,,493190,486910,488310,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,116.86,15987.86,5,0,0,0,0,0,0,0,0,0,16109.72,0,0,0,58.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.07,0,0,0,0,0,0,619.76,0,619.76,0,0,0,0,0,0,0,16167.79,0,0,16109.72,0,58.07,0,619.76,11741.63,0,260.68,0,28789.86,,0.69,SUNOCO PARTNERS MARKETING & TERMINALS LP,64717981
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,PHENOL,108952,YES,TRI,NO,0,NO,R,Pounds,3,80,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47,0,0,0,0,7.47,84,0,0,84,0,0,0,0,0,0,95700,7.47,95791.47,,1.19,PHILLIPS 66 CO,78378508
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,PICRIC ACID,88891,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,153,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,153,0,0,0,0,0,0,0,15622,0,15775,,0.61,E I DU PONT DE NEMOURS & CO,1315704
2014,07036PRMNT1515W,PARAMOUNT METAL FINISHING,1515 W ELIZABETH AVE,LINDEN,UNION,NJ,7036,,,40.619973,-74.263704,NO,,,,,,,332813,,,,,,1.31E+12,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,39600,0,39610,,1.05,NA,NA
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,1500,180,13,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.87,0,0,0,0,44.87,1693,0,0,1693,0,0,0,0,0,0,4100,44.87,5837.87,,1.13,PHILLIPS 66 CO,78378508
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,1000,1500,270,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,2.28,0,0,0,0,0,0,0,0,0,1.04,122.35,0,0,0.59,0,123.98,2772.28,0,0,2770,0,2.28,0,0,0,0,4600,123.98,7496.26,,1.13,PHILLIPS 66 CO,78378508
2014,07105FDRLB9BACK,FEDERAL BRONZE CASTING INDUSTRY INC,9 BACKUS ST,NEWARK,ESSEX,NJ,7105,,,40.71933,-74.15567,NO,,,,,,,331529,,,,,,1.31E+12,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,3,240,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,243,0,0,0,0,0,0,0,0,243,,0.96,NA,NA
2014,08859DPNTPCHEES,DUPONT PARLIN PLANT,CHEESEQUAKE RD,PARLIN,MIDDLESEX,NJ,88591094,,,40.452134,-74.330899,NO,,,,,,,325992,325510,325520,,,,1.31E+12,ACRYLONITRILE,107131,YES,TRI,NO,0,YES,R,Pounds,2.59,45.17,0,0,0,0,0,0,0,0,0,0,47.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,0,0,0,835,47.76,0,0,47.76,0,0,0,0,0,0,0,835,882.76,,1.17,E I DU PONT DE NEMOURS & CO,1315704
2014,07002BYNNN141HD,BAYONNE ENERGY CENTER,401 HOOK RD,BAYONNE,HUDSON,NJ,7002,,,40.66494,-74.11046,NO,,,,,,,221112,,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,35.1,0,0,0,0,0,0,0,0,0,0,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,0,0,35.1,0,0,0,0,0,0,0,0,35.1,,4.07,ARCLIGHT ENERGY PARTNERS FUND III L.P.,801999611
2014,07823HFFMN206RO,DSM NUTRITIONAL PRODUCTS LLC,205 MACKS ISLAND DR,BELVIDERE,WARREN,NJ,78231113,,,40.843611,-75.066389,NO,,,,,,,325411,,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,132194,0,0,0,0,0,0,0,0,0,132194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132341,0,0,132194,0,147,0,0,0,0,0,0,132341,,0.96,DSM HOLDING CO USA INC,160147252
2014,08066CPLYRMANTU,COIM USA INC,286 MANTUA GROVE RD BUILDING # 1,WEST DEPTFORD,GLOUCESTER,NJ,8066,,,39.819904,-75.216447,NO,,,,,,,325199,325520,,,,,1.31E+12,PHTHALIC ANHYDRIDE,85449,YES,TRI,NO,0,NO,R,Pounds,250,5,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,255,,1.24,COIM USA INC,NA
2014,08865JTBKR600NO,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,,,40.703099,-75.197676,NO,,,,,,,325180,325199,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,0,8999,0,0,0,0,0,0,0,0,0,8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,503,8999,0,0,8999,0,0,0,0,0,0,87372,503,96874,,1.02,AVANTOR PERFORMANCE MATERIALS,4952123
2014,07058DCRNC5BADE,DICAR INC,5 BADER RD,PINE BROOK,MORRIS,NJ,7058,,,40.868669,-74.361331,NO,,,,,,,333243,,,,,,1.31E+12,"4,4'-METHYLENEBIS(2-CHLOROANILINE)",101144,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DICAR INC,51282069
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,DICHLOROTETRAFLUOROETHANE (CFC-114),76142,NO,TRI,NO,0,NO,R,Pounds,81,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713,0,0,0,0,5713,81,0,0,81,0,0,0,0,0,0,0,5713,5794,,1.15,E I DU PONT DE NEMOURS & CO,1315704
2014,08861VSMBY1190A,V&S AMBOY GALVANIZING LLC,1190 AMBOY AVE,PERTH AMBOY,MIDDLESEX,NJ,8861,,,40.53805,-74.27078,NO,,,,,,,332812,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,18,1.8,4.6,0,0,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,0,167.7,0,0,0,0,0,0,0,0,0,3,0,0,170.7,0,7185,0,0,0,7185,0,0,0,0,0,0,0,0,0,0,195.1,0,0,24.4,167.7,3,0,0,4100,7185,0,0,11480.1,,0.94,VOIGT & SCHWEITZER LLC,NA
2014,07095LCNBL11CRA,GENTEK BUILDING PRODUCTS,11 CRAGWOOD RD,AVENEL,MIDDLESEX,NJ,7001,,,40.595252,-74.254772,NO,,,,,,,332812,332322,,,,,1.31E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,300,381,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,1705,0,0,0,0,0,0,0,681,0,0,681,0,0,0,1705,0,0,35214,0,37600,,0.92,ASSOCIATED MATERIALS INC,107301319
2014,07410KRSCH2001P,BIOMET FAIR LAWN LP,20-01 POLLITT DR,FAIR LAWN,BERGEN,NJ,7410,,,40.946417,-74.130417,NO,,,,,,,339113,,,,,,1.31E+12,COBALT,7440484,YES,TRI,YES,1,YES,R,Pounds,0,24.57,0,0,0,0,0,0,0,0,0,0,24.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445422,0,0,0,445422,0,0,0,0,0,0,0,0,0,0,24.57,0,0,24.57,0,0,0,0,0,445422,0,0,445446.57,,1.42,BIOMET INC,NA
2014,07036CTGPT4801S,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,70366543,,,40.600922,-74.209522,NO,,,,,,,424710,,,,,,1.31E+12,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,107,715,2,0,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37,0,37,0,3,0,0,0,0,3,825,0,0,824,0,1,0,37,0,0,9220,3,10085,,1.3,PDV AMERICA INC,858706773
2014,07001PRDSL211RA,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,,,40.59668,-74.25741,NO,,,,,,,424690,,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,36,109,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1250,0,4,0,0,0,0,4,145,0,0,145,0,0,0,1250,0,0,0,4,1399,,0.82,PRIDE SOLVENTS & CHEMICAL CO,NA
2014,08857LDBRDOLDWA,OLD BRIDGE CHEMIACLS INC,554 OLD WATERWORKS RD,OLD BRIDGE,MIDDLESEX,NJ,8857,,,40.432944,-74.328669,NO,,,,,,,325180,,,,,,1.31E+12,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0,156,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,156,0,0,0,0,0,0,0,0,156,,1.12,NA,NA
2014,07306NCHLS120DU,NICHOLAS GALVANIZING,120 DUFFIELD AVE,JERSEY CITY,HUDSON,NJ,7306,,,40.743354,-74.074289,NO,,,,,,,332812,,,,,,1.31E+12,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,0,0,0,2266,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,2266,0,0,2266.2,,0.95,NEW JERSEY GALVANIZING,2176493
2014,08312PCKCK838ND,ALERIS ROLLED PRODUCTS INC,838 N DELSEA DR,CLAYTON,GLOUCESTER,NJ,8312,,,39.666012,-75.093922,NO,,,,,,,331315,,,,,,1.31E+12,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,0,76,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,76,0,0,76,0,0,0,0,0,130,25169,0,25375,,1.08,ALERIS ROLLED PRODUCTS INC.,623977514
2014,08067THGNCUSRTE,MEXICHEM SPECIALTY RESINS INC,US RT 130 & PORCUPINE RD,PEDRICKTOWN,SALEM,NJ,8067,,,39.766944,-75.421361,NO,,,,,,,325211,,,,,,1.31E+12,VINYL CHLORIDE,75014,YES,TRI,NO,0,YES,R,Pounds,1830,14444,16,0,0,0,0,0,0,0,0,0,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16317,0,0,16290,27,0,0,0,16327559,0,19808,0,16363684,,1.3,MEXICHEM SPECIALTY RESINS INC,NA
2014,08852MHWKLSTOUT,NCH CORP MOHAWK LABS DIV,34 STOUTS LN,MONMOUTH JUNCTION,MIDDLESEX,NJ,8852,,,40.380278,-74.567333,NO,,,,,,,325612,,,,,,1.31E+12,SODIUM NITRITE,7632000,NO,TRI,NO,2,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCH CORP,8963910
2014,08110LMNMS9000R,ALUMINUM SHAPES LLC,9000 RIVER RD,DELAIR,CAMDEN,NJ,8110,,,39.986944,-75.044917,NO,,,,,,,331318,331314,,,,,1.31E+12,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,1230,0,0,0,0,0,0,0,0,0,0,1230,62.97,0,62.97,0,0,0,0,0,0,0,0,0,0,147.3,0,0,0,0,0,0,147.3,0,6372,0,0,0,6372,0,0,0,0,0,0,0,0,0,0,1440.27,0,0,1230,192.6384,17.6316,0,0,0,6372,0,0,7812.27,,1.28,NA,
2014,08086PNNWLCROWN,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,,,39.845474,-75.209486,NO,,,,,,,325211,,,,,,1.31E+12,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",7647010,YES,TRI,NO,0,NO,R,Pounds,188,6256,0,0,0,0,0,0,0,0,0,0,6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444,0,0,6444,0,0,0,0,0,0,137639,0,144083,,1.03,SOLVAY SPECIALTY POLYMERS USA LLC,154288492
2014,08066CPLYRMANTU,COIM USA INC,286 MANTUA GROVE RD BUILDING # 1,WEST DEPTFORD,GLOUCESTER,NJ,8066,,,39.819904,-75.216447,NO,,,,,,,325199,325520,,,,,1.31E+12,"TOLUENE-2,4-DIISOCYANATE",584849,YES,TRI,NO,0,YES,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39701,39701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39711,0,0,10,0,39701,0,0,0,0,0,0,39711,,1,COIM USA INC,NA
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,NITROBENZENE,98953,YES,TRI,NO,0,NO,R,Pounds,13,1841,46,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105336,0,105336,0,0,0,0,0,0,0,1900,0,0,1887,0,0,0,105336,0,0,20087,0,127310,13,0.61,E I DU PONT DE NEMOURS & CO,1315704
2014,07071SKCRP201PO,SIKA CORP,201 POLITO AVE,LYNDHURST,BERGEN,NJ,7071,,,40.804839,-74.108591,NO,,,,,,,325520,,,,,,1.31E+12,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,NO,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIKA CORP,NA
2014,07072CKDNN700GO,PENETONE CORP,700 GOTHAM PKWY,CARLSTADT,BERGEN,NJ,7072,,,40.832195,-74.065075,NO,,,,,,,325611,,,,,,1.31E+12,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2014,07036CTGPT4801S,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,70366543,,,40.600922,-74.209522,NO,,,,,,,424710,,,,,,1.31E+12,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,36,1100,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,1136,0,0,1136,0,0,0,7,0,0,3089,0,4232,0,1.22,PDV AMERICA INC,858706773
2014,07036XXNCH1400P,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,70360023,,,40.636395,-74.220393,NO,,,,,,,325199,,,,,,1.31E+12,TERT-BUTYL ALCOHOL,75650,NO,TRI,NO,0,NO,R,Pounds,62,0,165,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,850,227,0,0,227,0,0,0,0,0,0,31029,850,32106,,1,INFINEUM USA L.P.,32105889
2014,08077KLSTR1050T,ACTEGA KELSTAR INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,,,40.022751,-74.982746,NO,,,,,,,325510,,,,,,1.31E+12,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77,0,0,0,0,0,0,77,,1.01,ALTANA,157299793
2014,07036XXN  1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,,,,,,,324110,,,,,,1.31E+12,MOLYBDENUM TRIOXIDE,1313275,NO,TRI,NO,2,NO,R,Pounds,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,41.28,0,0,0,0,0,0,41.28,0,0,0,0,0,0,0,0,0,0,0,0,0,11227.71,0,11227.71,51.28,0,0,10,41.28,0,0,0,0,0,0,11227.71,11278.99,,1.13,PHILLIPS 66 CO,78378508
2014,08102FWWNTDELAW,FW WINTER INC & CO,DELAWARE AVE & ELM ST,CAMDEN,CAMDEN,NJ,8102,,,39.95227,-75.12648,NO,,,,,,,331314,,,,,,1.31E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.77,NA,NA
2014,08088SFTYK123RE,SAFETY-KLEEN SYSTEMS VINCENTOWN (VIN),123 RED LION RD,SOUTHAMPTON,BURLINGTON,NJ,8088,,,39.8935,-74.74419,NO,,,,,,,562112,484220,484230,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970.8,0,0,2970.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,2971,,2.24,CLEAN HARBORS INC,157793639
2014,08512PLNTFHIGHT,PLANT FOOD CO INC,38 HIGHTSTOWN-CRANBURY STATION,CRANBURY,MIDDLESEX,NJ,8512,,,40.28611,-74.50851,NO,,,,,,,325314,,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.17,NA,NA
2014,07114BPXPLBLDG3,BP PRODUCTS NA INC,BLDG 350 COASTAL ST,NEWARK,ESSEX,NJ,7114,,,40.69738,-74.136476,NO,,,,,,,424710,,,,,,1.31E+12,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,35.97,80.59,0,0,0,0,0,0,0,0,0,0,116.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8564,0,0,8564,0,0,0,0,0,0,0,0,0,0,116.56,0,0,116.56,0,0,0,0,0,8564,0,0,8680.56,,1.45,BP PRODUCTS N.A. INC,NA
2014,07004CRMCM206RT,CERAMIC MAGNETICS INC,16 LAW DR,FAIRFIELD,ESSEX,NJ,70043207,,,40.87001,-74.30189,NO,,,,,,,327110,,,,,,1.31E+12,MANGANESE COMPOUNDS,N450,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THOMAS & SKINNER INC,21373162
2014,07644SFFRN210GA,SUFFERN PLATING CORP,210 GARIBALDI AVE,LODI,BERGEN,NJ,7644,,,40.880695,-74.075396,NO,,,,,,,332813,,,,,,1.31E+12,NICKEL COMPOUNDS,N495,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2014,08102FWWNTDELAW,FW WINTER INC & CO,DELAWARE AVE & ELM ST,CAMDEN,CAMDEN,NJ,8102,,,39.95227,-75.12648,NO,,,,,,,331314,,,,,,1.31E+12,VANADIUM COMPOUNDS,N770,NO,TRI,YES,1,NO,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,1.09,NA,NA
2014,07201GDNVTNAVED,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIRPORT,ELIZABETH,ESSEX,NJ,7201,,,40.677874,-74.188683,NO,,,,,,,424710,,,,,,1.31E+12,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,14.83,35.52,0,0,0,0,0,0,0,0,0,0,50.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,0,6.97,0,0,0,0,2.13,2.13,0,0,0,0,0,35.9,0,0,0,35.9,57.32,0,0,50.35,0,6.97,0,0,0,2.13,0,35.9,95.35,,0.97,ALLIED AVIATION HOLDING CO,600801539
